stock_code,symbol,name,category,sub_category,reason,avg_turnover_30d_hkd,valid_days
0186,0186.HK,NIMBLE HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,13109.09,43
0187,0187.HK,JINGCHENG MAC,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,8282463.38,43
0188,0188.HK,SUNWAH KINGSWAY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,22980.93,42
0191,0191.HK,LAI SUN INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,73548.73,42
0193,0193.HK,CAPITAL ESTATE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5096.49,42
0194,0194.HK,LIU CHONG HING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,83639.03,42
0195,0195.HK,GREENTECH INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0196,0196.HK,HONGHUA GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,124338.73,43
0197,0197.HK,HENG TAI,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,142592.26,43
0199,0199.HK,ITC PROPERTIES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,11044134.21,43
0200,0200.HK,MELCO INT'L DEV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,12022936.66,43
0201,0201.HK,MAGNIFICENT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,242408.57,43
0202,0202.HK,EVERCHINA INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4031.75,43
0204,0204.HK,CAPITAL REALM,Equity,Investment Companies,avg_turnover_30d_below_15m_hkd,46479.64,42
0205,0205.HK,BFB HEALTH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,76034.0,43
0206,0206.HK,CM-ENERGY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,556378.87,43
0210,0210.HK,DAPHNE INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,328846.34,43
0211,0211.HK,STYLAND HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6143.88,43
0212,0212.HK,NANYANG HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,52949.67,43
0213,0213.HK,NATIONAL ELEC H,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,10829.03,42
0214,0214.HK,ASIA ORIENT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,901.39,42
0215,0215.HK,HUTCHTEL HK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3685339.49,43
0216,0216.HK,CHINNEY INV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3102.67,42
0217,0217.HK,CHINA CHENGTONG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,79659.93,43
0218,0218.HK,SWHYHK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,710484.53,43
0219,0219.HK,SHUNHO PROPERTY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,34400.86,43
0222,0222.HK,MIN XIN HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,180002.67,43
0223,0223.HK,ELIFE HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,113560.78,43
0224,0224.HK,PIONEER GLOBAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2944.0,42
0225,0225.HK,POKFULAM,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,35337.33,43
0227,0227.HK,FIRST SHANGHAI,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,93638.2,43
0228,0228.HK,CHINA ENERGY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,81183.48,43
0229,0229.HK,RAYMOND IND,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,38227.33,42
0234,0234.HK,NEW CENTURY GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,17004.93,43
0235,0235.HK,CSC HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,230583.44,43
0236,0236.HK,SAN MIGUEL HK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,107299.84,43
0237,0237.HK,SAFETY GODOWN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,45085.33,43
0239,0239.HK,PAK FAH YEOW,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,67710.0,43
0240,0240.HK,BUILD KING HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,377537.83,43
0242,0242.HK,SHUN TAK HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,872664.01,43
0243,0243.HK,QPL INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,216621.28,43
0244,0244.HK,SINCERE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6110.17,42
0245,0245.HK,CHINA VERED FIN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,170369.64,42
0247,0247.HK,TST PROPERTIES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0248,0248.HK,HKC INT'L HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,10547.3,42
0251,0251.HK,SEA HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,11509.86,42
0252,0252.HK,SE ASIA PPT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0253,0253.HK,SHUNHO HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5074.67,42
0255,0255.HK,LUNG KEE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,69627.46,42
0256,0256.HK,CITYCHAMP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,667458.99,43
0258,0258.HK,TOMSON GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,926739.89,43
0259,0259.HK,YEEBO (INT'L H),Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4388538.45,43
0261,0261.HK,GBA HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,126082.18,43
0262,0262.HK,DESON DEV INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2092.97,42
0264,0264.HK,CN INT DEV CORP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,7777322.0,43
0265,0265.HK,GANGYU SERVICES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,638.63,42
0266,0266.HK,TIAN TECK LAND,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,18208.14,42
0269,0269.HK,CRTG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3858.38,42
0271,0271.HK,ASIASEC PPT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,13941.71,42
0272,0272.HK,SHUI ON LAND,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2124777.4,43
0274,0274.HK,RA SILK ROAD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0276,0276.HK,MONGOLIA ENERGY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,40480.19,42
0277,0277.HK,TERN PROPERTIES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,920.67,42
0279,0279.HK,ARTA TECHFIN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,732886.23,43
0280,0280.HK,KING FOOK HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,644059.68,43
0286,0286.HK,AIDIGONG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0287,0287.HK,WINFAIR INV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0289,0289.HK,WING ON CO,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,239370.67,43
0294,0294.HK,YANGTZEKIANG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,75915.9,43
0295,0295.HK,KONG SUN HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,21444.0,42
0296,0296.HK,EMPEROR E HOTEL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,33867.72,43
0298,0298.HK,CHUANG'S CHINA,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,13480.03,43
0299,0299.HK,GLORY SUN LAND,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0301,0301.HK,SANVO CHEMICALS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,11570012.31,43
0302,0302.HK,CMGE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,289556.27,43
0305,0305.HK,WULING MOTORS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,391333.42,43
0306,0306.HK,KWOON CHUNG BUS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,157424.0,42
0308,0308.HK,CHINA TRAVEL HK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,10758687.02,43
0309,0309.HK,XH NEWS MEDIA,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,25971.43,42
0310,0310.HK,PROSP INV HOLD,Equity,Investment Companies,avg_turnover_30d_below_15m_hkd,3247.75,42
0311,0311.HK,LUEN THAI,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,8513.17,42
0312,0312.HK,SHIRBLE STORE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4723.87,43
0313,0313.HK,RICHLY FIELD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,11716.68,42
0314,0314.HK,SIPAI HEALTH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1116343.07,43
0315,0315.HK,SMARTONE TELE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2249156.07,43
0318,0318.HK,VONGROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,54047.83,42
0320,0320.HK,CTGL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,27670.67,43
0321,0321.HK,TEXWINCA HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2733909.29,43
0323,0323.HK,MAANSHAN IRON,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,11024578.02,43
0327,0327.HK,PAX GLOBAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,7744242.23,43
0328,0328.HK,ALCO HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5729721.16,43
0329,0329.HK,OCI INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,102434.5,43
0330,0330.HK,ESPRIT HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,35853.69,43
0331,0331.HK,FSE LIFESTYLE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,424552.24,43
0332,0332.HK,YUANHENGGAS-NEW,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,37126.75,43
0333,0333.HK,TOP FORM INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1284.77,42
0334,0334.HK,CH DISPLAY OPT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,183246.27,43
0335,0335.HK,UPBEST GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,21666.67,43
0336,0336.HK,HUABAO INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,12395402.26,43
0337,0337.HK,GREENLAND HK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,91267.36,43
0339,0339.HK,WEBX HOLDING,Equity,Investment Companies,avg_turnover_30d_below_15m_hkd,265600.0,43
0341,0341.HK,CAFE DE CORAL H,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,8652044.02,43
0343,0343.HK,CULTURECOM HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,138989.57,43
0345,0345.HK,VITASOY INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,13350923.3,43
0346,0346.HK,YANCHANG PETRO,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,31560.75,43
0347,0347.HK,ANGANG STEEL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,7731896.36,43
0348,0348.HK,CHINAHEALTHWISE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,23929.58,43
0351,0351.HK,ASIA ENERGY LOG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,542637.06,43
0352,0352.HK,FORTUNE SUN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0353,0353.HK,ENERGY INTINV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,127629.68,43
0355,0355.HK,CENTURY C INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,87335.22,43
0356,0356.HK,DT CAPITAL,Equity,Investment Companies,avg_turnover_30d_below_15m_hkd,12457.65,42
0357,0357.HK,MEILAN AIRPORT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2640856.42,43
0360,0360.HK,NEW FOCUS AUTO,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,151705.21,43
0361,0361.HK,HANFORT DEV H,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,191962.67,43
0362,0362.HK,C ZENITH CHEM,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0363,0363.HK,SHANGHAI IND H,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,11633369.59,43
0365,0365.HK,SINO ICT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,705504.0,43
0366,0366.HK,LUKS GROUP (VN),Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,247619.34,42
0367,0367.HK,CHUANG'S INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,15199.89,42
0368,0368.HK,SUPERLAND GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2537594.8,42
0369,0369.HK,WING TAI PPT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,100854.4,43
0370,0370.HK,HK ROBOTICS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2333218.16,43
0372,0372.HK,PT INTL DEV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2238.0,42
0373,0373.HK,ALLIED GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,928711.89,43
0374,0374.HK,FOUR SEAS MER,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3221.33,43
0375,0375.HK,YGM TRADING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,16798.0,43
0376,0376.HK,YUNFENG FIN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,8037804.97,43
0377,0377.HK,CHINA HUAJUN GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,45287.13,43
0379,0379.HK,EG LEASING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,49566.13,43
0380,0380.HK,CHINA PIPE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,46111.87,43
0381,0381.HK,AOM INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,380269.9,43
0382,0382.HK,EDVANTAGE GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,283848.86,43
0383,0383.HK,TIANAN MEDICARE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,9567.64,42
0385,0385.HK,CHINNEY ALLI,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,20172.07,43
0387,0387.HK,LEEPORT(HOLD),Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,11642.67,43
0389,0389.HK,TONTINE WINES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,25670.77,43
0391,0391.HK,MEI AH ENTER,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,520463.32,43
0393,0393.HK,GLORIOUS SUN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,188749.49,43
0396,0396.HK,HING LEE (HK),Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,192536.73,43
0397,0397.HK,MINERVA GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,73819.02,43
0398,0398.HK,ORIENTAL WATCH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1405321.01,43
0399,0399.HK,STARCOIN GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0401,0401.HK,WANJIA GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,87380.58,42
0403,0403.HK,STARLITE HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,35167.53,43
0405,0405.HK,YUEXIU REIT,Real Estate Investment Trusts,,avg_turnover_30d_below_15m_hkd,1486277.0,43
0406,0406.HK,YAU LEE HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1669.33,42
0408,0408.HK,YIP'S CHEMICAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,516556.67,43
0410,0410.HK,SOHO CHINA,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,476256.45,43
0411,0411.HK,LAM SOON (HK),Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5590.0,42
0412,0412.HK,SDHG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5109026.38,43
0413,0413.HK,SC HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,20380.72,43
0417,0417.HK,TSE SUI LUEN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,161952.22,43
0418,0418.HK,FOUNDER HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,38487.33,43
0419,0419.HK,HONY MEDIA,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,628729.96,43
0420,0420.HK,FOUNTAIN SET,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,86696.67,43
0422,0422.HK,VMEP HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,10009.3,42
0423,0423.HK,HKET HOLDINGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,44074.67,43
0426,0426.HK,ONE MEDIA GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,27321.53,43
0428,0428.HK,COCOON HOLDINGS,Equity,Investment Companies,avg_turnover_30d_below_15m_hkd,71627.72,43
0430,0430.HK,ORIENTAL EXPL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,8137.93,43
0432,0432.HK,PCPD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,87476.05,43
0433,0433.HK,NORTH MINING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1350194.49,43
0434,0434.HK,BOYAA,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5461031.42,43
0435,0435.HK,SUNLIGHT REIT,Real Estate Investment Trusts,,avg_turnover_30d_below_15m_hkd,3339788.59,43
0436,0436.HK,NU ENVIRO,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,5360.67,42
0438,0438.HK,IRICO NEWENERGY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,28313.15,43
0439,0439.HK,GENESIS SCALE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,80886.77,43
0442,0442.HK,DOMAINE POWER,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,50964.33,42
0444,0444.HK,SINCEREWATCH HK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0450,0450.HK,HUNG HING PRINT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,41956.0,42
0451,0451.HK,DYNASTY DIGITAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4584131.15,43
0455,0455.HK,TIANDA PHARMA,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,9270.53,42
0456,0456.HK,NEW CITY DEV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,44169.83,43
0458,0458.HK,TRISTATE HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,13862.0,43
0464,0464.HK,CHINA IN-TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,702445.6,43
0465,0465.HK,FUTONG TECH,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1546858.04,43
0468,0468.HK,GAPACK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0471,0471.HK,SILKWAVE INC,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,89691.67,43
0472,0472.HK,NEW SILKROAD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,36725.03,43
0474,0474.HK,ACESO LIFE SCI,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,662987.91,42
0475,0475.HK,CENTRAL DEV H,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,18442.67,42
0476,0476.HK,EV DYNAMICS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,54021.24,43
0480,0480.HK,HKR INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,353060.57,43
0482,0482.HK,SANDMARTIN INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,9574.42,43
0483,0483.HK,BAUHAUS INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1298.93,42
0484,0484.HK,FORGAME,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,13491.4,43
0485,0485.HK,CHINASINOSTAR,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,496.67,42
0486,0486.HK,RUSAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,799802.5,43
0487,0487.HK,SUCCESSUNIVERSE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,38657.6,42
0488,0488.HK,LAI SUN DEV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,12995.51,42
0491,0491.HK,EMPEROR CULTURE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3370.03,43
0493,0493.HK,GOME RETAIL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,260771.06,43
0496,0496.HK,KASEN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,10163.53,42
0497,0497.HK,CSI PROPERTIES,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,31747.98,43
0498,0498.HK,BLUE RIVER HLDG,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0499,0499.HK,QINGDAO HLDGS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,19870.13,42
0500,0500.HK,FRONTIER SER,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,28285.89,43
0505,0505.HK,XINGYE ALLOY,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,106994.0,42
0506,0506.HK,CHINA FOODS,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,11988915.31,43
0508,0508.HK,DINGYI GP INV,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,74186.0,42
0509,0509.HK,SUNSHINE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0510,0510.HK,CASH FIN SER GP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,89377.67,43
0511,0511.HK,TVB,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,4130378.89,43
0513,0513.HK,CONTINENTAL H,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,3486.67,43
0515,0515.HK,CHINASILVER TEC,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,0.0,42
0517,0517.HK,COSCO SHIP INTL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,9120013.38,43
0518,0518.HK,TUNGTEX (HOLD),Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,15673.2,43
0519,0519.HK,NOVAUTEK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,54751.33,43
0520,0520.HK,XIABUXIABU,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,187838.12,43
0521,0521.HK,CWT INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,1005254.11,43
0524,0524.HK,GW TERROIR-10K,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,996755.99,43
0525,0525.HK,GUANGSHEN RAIL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,9644053.46,43
0526,0526.HK,LISI GP HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,231102.6,43
0527,0527.HK,RUIFENG RENEW,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,805197.73,43
0528,0528.HK,KINGDOM HOLDING,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,347348.67,43
0529,0529.HK,SIS INT'L,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,6383.33,42
0532,0532.HK,WKK INTL (HOLD),Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,634083.67,43
0533,0533.HK,GOLDLION HOLD,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,135147.67,43
0535,0535.HK,GEMDALE PPT,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,277830.55,43
0536,0536.HK,TRADELINK,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,502257.33,43
0538,0538.HK,AJISEN (CHINA),Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,280243.33,43
0540,0540.HK,SPEEDY GLOBAL,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,379.47,43
0542,0542.HK,CN CULTURAL T&A,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,2645.33,42
0543,0543.HK,PACIFIC ONLINE,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,22931.41,42
0544,0544.HK,DAIDO GROUP,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,109467.27,43
0547,0547.HK,DIGITAL DOMAIN,Equity,Equity Securities (Main Board),avg_turnover_30d_below_15m_hkd,156708.8,43
