stock_code,symbol,name,category,sub_category,currency
0428,0428.HK,COCOON HOLDINGS,Equity,Investment Companies,HKD
0430,0430.HK,ORIENTAL EXPL,Equity,Equity Securities (Main Board),HKD
0432,0432.HK,PCPD,Equity,Equity Securities (Main Board),HKD
0433,0433.HK,NORTH MINING,Equity,Equity Securities (Main Board),HKD
0434,0434.HK,BOYAA,Equity,Equity Securities (Main Board),HKD
0435,0435.HK,SUNLIGHT REIT,Real Estate Investment Trusts,,HKD
0436,0436.HK,NU ENVIRO,Equity,Equity Securities (Main Board),HKD
0438,0438.HK,IRICO NEWENERGY,Equity,Equity Securities (Main Board),HKD
0439,0439.HK,GENESIS SCALE,Equity,Equity Securities (Main Board),HKD
0440,0440.HK,DAH SING,Equity,Equity Securities (Main Board),HKD
0442,0442.HK,DOMAINE POWER,Equity,Equity Securities (Main Board),HKD
0444,0444.HK,SINCEREWATCH HK,Equity,Equity Securities (Main Board),HKD
0450,0450.HK,HUNG HING PRINT,Equity,Equity Securities (Main Board),HKD
0451,0451.HK,DYNASTY DIGITAL,Equity,Equity Securities (Main Board),HKD
0455,0455.HK,TIANDA PHARMA,Equity,Equity Securities (Main Board),HKD
0456,0456.HK,NEW CITY DEV,Equity,Equity Securities (Main Board),HKD
0458,0458.HK,TRISTATE HOLD,Equity,Equity Securities (Main Board),HKD
0460,0460.HK,SIHUAN PHARM,Equity,Equity Securities (Main Board),HKD
0464,0464.HK,CHINA IN-TECH,Equity,Equity Securities (Main Board),HKD
0465,0465.HK,FUTONG TECH,Equity,Equity Securities (Main Board),HKD
0467,0467.HK,UNITEDENERGY GP,Equity,Equity Securities (Main Board),HKD
0468,0468.HK,GAPACK,Equity,Equity Securities (Main Board),HKD
0470,0470.HK,WUXI LEAD,Equity,Equity Securities (Main Board),HKD
0471,0471.HK,SILKWAVE INC,Equity,Equity Securities (Main Board),HKD
0472,0472.HK,NEW SILKROAD,Equity,Equity Securities (Main Board),HKD
0474,0474.HK,ACESO LIFE SCI,Equity,Equity Securities (Main Board),HKD
0475,0475.HK,CENTRAL DEV H,Equity,Equity Securities (Main Board),HKD
0476,0476.HK,EV DYNAMICS,Equity,Equity Securities (Main Board),HKD
0480,0480.HK,HKR INT'L,Equity,Equity Securities (Main Board),HKD
0482,0482.HK,SANDMARTIN INTL,Equity,Equity Securities (Main Board),HKD
0483,0483.HK,BAUHAUS INT'L,Equity,Equity Securities (Main Board),HKD
0484,0484.HK,FORGAME,Equity,Equity Securities (Main Board),HKD
0485,0485.HK,CHINASINOSTAR,Equity,Equity Securities (Main Board),HKD
0486,0486.HK,RUSAL,Equity,Equity Securities (Main Board),HKD
0487,0487.HK,SUCCESSUNIVERSE,Equity,Equity Securities (Main Board),HKD
0488,0488.HK,LAI SUN DEV,Equity,Equity Securities (Main Board),HKD
0491,0491.HK,EMPEROR CULTURE,Equity,Equity Securities (Main Board),HKD
0493,0493.HK,GOME RETAIL,Equity,Equity Securities (Main Board),HKD
0496,0496.HK,KASEN,Equity,Equity Securities (Main Board),HKD
0497,0497.HK,CSI PROPERTIES,Equity,Equity Securities (Main Board),HKD
0498,0498.HK,BLUE RIVER HLDG,Equity,Equity Securities (Main Board),HKD
0499,0499.HK,QINGDAO HLDGS,Equity,Equity Securities (Main Board),HKD
0500,0500.HK,FRONTIER SER,Equity,Equity Securities (Main Board),HKD
0501,0501.HK,OMNIVISION,Equity,Equity Securities (Main Board),HKD
0505,0505.HK,XINGYE ALLOY,Equity,Equity Securities (Main Board),HKD
0506,0506.HK,CHINA FOODS,Equity,Equity Securities (Main Board),HKD
0508,0508.HK,DINGYI GP INV,Equity,Equity Securities (Main Board),HKD
0509,0509.HK,SUNSHINE,Equity,Equity Securities (Main Board),HKD
0510,0510.HK,CASH FIN SER GP,Equity,Equity Securities (Main Board),HKD
0511,0511.HK,TVB,Equity,Equity Securities (Main Board),HKD
0512,0512.HK,GRAND PHARMA,Equity,Equity Securities (Main Board),HKD
0513,0513.HK,CONTINENTAL H,Equity,Equity Securities (Main Board),HKD
0515,0515.HK,CHINASILVER TEC,Equity,Equity Securities (Main Board),HKD
0517,0517.HK,COSCO SHIP INTL,Equity,Equity Securities (Main Board),HKD
0518,0518.HK,TUNGTEX (HOLD),Equity,Equity Securities (Main Board),HKD
0519,0519.HK,NOVAUTEK,Equity,Equity Securities (Main Board),HKD
0520,0520.HK,XIABUXIABU,Equity,Equity Securities (Main Board),HKD
0521,0521.HK,CWT INT'L,Equity,Equity Securities (Main Board),HKD
0522,0522.HK,ASMPT,Equity,Equity Securities (Main Board),HKD
0524,0524.HK,GW TERROIR-10K,Equity,Equity Securities (Main Board),HKD
0525,0525.HK,GUANGSHEN RAIL,Equity,Equity Securities (Main Board),HKD
0526,0526.HK,LISI GP HOLD,Equity,Equity Securities (Main Board),HKD
0527,0527.HK,RUIFENG RENEW,Equity,Equity Securities (Main Board),HKD
0528,0528.HK,KINGDOM HOLDING,Equity,Equity Securities (Main Board),HKD
0529,0529.HK,SIS INT'L,Equity,Equity Securities (Main Board),HKD
0532,0532.HK,WKK INTL (HOLD),Equity,Equity Securities (Main Board),HKD
0533,0533.HK,GOLDLION HOLD,Equity,Equity Securities (Main Board),HKD
0535,0535.HK,GEMDALE PPT,Equity,Equity Securities (Main Board),HKD
0536,0536.HK,TRADELINK,Equity,Equity Securities (Main Board),HKD
0537,0537.HK,RIGOL,Equity,Equity Securities (Main Board),HKD
0538,0538.HK,AJISEN (CHINA),Equity,Equity Securities (Main Board),HKD
0540,0540.HK,SPEEDY GLOBAL,Equity,Equity Securities (Main Board),HKD
0542,0542.HK,CN CULTURAL T&A,Equity,Equity Securities (Main Board),HKD
0543,0543.HK,PACIFIC ONLINE,Equity,Equity Securities (Main Board),HKD
0544,0544.HK,DAIDO GROUP,Equity,Equity Securities (Main Board),HKD
0546,0546.HK,FUFENG GROUP,Equity,Equity Securities (Main Board),HKD
0547,0547.HK,DIGITAL DOMAIN,Equity,Equity Securities (Main Board),HKD
0548,0548.HK,SHENZHENEXPRESS,Equity,Equity Securities (Main Board),HKD
0550,0550.HK,ALLEGRO CULTURE,Equity,Equity Securities (Main Board),HKD
0551,0551.HK,YUE YUEN IND,Equity,Equity Securities (Main Board),HKD
0552,0552.HK,CHINACOMSERVICE,Equity,Equity Securities (Main Board),HKD
0553,0553.HK,NANJING PANDA,Equity,Equity Securities (Main Board),HKD
0554,0554.HK,HANS GP HLDGS,Equity,Equity Securities (Main Board),HKD
0556,0556.HK,PAN ASIA ENVIRO,Equity,Equity Securities (Main Board),HKD
0557,0557.HK,TIANYUAN HEALTH,Equity,Equity Securities (Main Board),HKD
0558,0558.HK,LK TECH,Equity,Equity Securities (Main Board),HKD
0559,0559.HK,DETAI NEWENERGY,Equity,Equity Securities (Main Board),HKD
0560,0560.HK,CHU KONG SHIP,Equity,Equity Securities (Main Board),HKD
0563,0563.HK,SH IND URBAN,Equity,Equity Securities (Main Board),HKD
0564,0564.HK,ZCZL,Equity,Equity Securities (Main Board),HKD
0565,0565.HK,ART GROUP HOLD,Equity,Equity Securities (Main Board),HKD
0567,0567.HK,JSMART TECH,Equity,Equity Securities (Main Board),HKD
0568,0568.HK,SHANDONG MOLONG,Equity,Equity Securities (Main Board),HKD
0570,0570.HK,TRAD CHI MED,Equity,Equity Securities (Main Board),HKD
0571,0571.HK,ESUN HOLDINGS,Equity,Equity Securities (Main Board),HKD
0572,0572.HK,FW HOLDINGS,Equity,Equity Securities (Main Board),HKD
0573,0573.HK,TAO HEUNG HLDGS,Equity,Equity Securities (Main Board),HKD
0574,0574.HK,PASHUN INT'L,Equity,Equity Securities (Main Board),HKD
0575,0575.HK,REGENT PACIFIC,Equity,Equity Securities (Main Board),HKD
0576,0576.HK,ZHEJIANGEXPRESS,Equity,Equity Securities (Main Board),HKD
0579,0579.HK,JNCEC,Equity,Equity Securities (Main Board),HKD
0580,0580.HK,SUN.KING TECH,Equity,Equity Securities (Main Board),HKD
0581,0581.HK,CHINA ORIENTAL,Equity,Equity Securities (Main Board),HKD
0582,0582.HK,SHIN HWA WORLD,Equity,Equity Securities (Main Board),HKD
0583,0583.HK,GWPA HOLDINGS,Equity,Equity Securities (Main Board),HKD
0585,0585.HK,IMAGI INT'L,Equity,Equity Securities (Main Board),HKD
0586,0586.HK,CONCH VENTURE,Equity,Equity Securities (Main Board),HKD
0587,0587.HK,CONCH ENVIRO,Equity,Equity Securities (Main Board),HKD
0588,0588.HK,BEIJING N STAR,Equity,Equity Securities (Main Board),HKD
0590,0590.HK,LUK FOOK HOLD,Equity,Equity Securities (Main Board),HKD
0591,0591.HK,C HIGHPRECISION,Equity,Equity Securities (Main Board),HKD
0595,0595.HK,AV CONCEPT HOLD,Equity,Equity Securities (Main Board),HKD
0596,0596.HK,INSPUR DIGI ENT,Equity,Equity Securities (Main Board),HKD
0598,0598.HK,SINOTRANS,Equity,Equity Securities (Main Board),HKD
0599,0599.HK,E. BON HOLDINGS,Equity,Equity Securities (Main Board),HKD
0600,0600.HK,AXERA,Equity,Equity Securities (Main Board),HKD
0601,0601.HK,REMT,Equity,Equity Securities (Main Board),HKD
0602,0602.HK,JIAHUA STORES H,Equity,Equity Securities (Main Board),HKD
0603,0603.HK,CHINA OIL & GAS,Equity,Equity Securities (Main Board),HKD
0604,0604.HK,SHENZHEN INVEST,Equity,Equity Securities (Main Board),HKD
0605,0605.HK,C FIN SERVICES,Equity,Equity Securities (Main Board),HKD
0606,0606.HK,SCE CM,Equity,Equity Securities (Main Board),HKD
0607,0607.HK,FULLSHARE,Equity,Equity Securities (Main Board),HKD
0608,0608.HK,HIGH FASHION,Equity,Equity Securities (Main Board),HKD
0609,0609.HK,TIANDE CHEMICAL,Equity,Equity Securities (Main Board),HKD
0610,0610.HK,WAI KEE HOLD,Equity,Equity Securities (Main Board),HKD
0611,0611.HK,CNE TECH CORP,Equity,Equity Securities (Main Board),HKD
0612,0612.HK,CARMEN CENTURY,Equity,Investment Companies,HKD
0613,0613.HK,PLANETREE INT'L,Equity,Equity Securities (Main Board),HKD
0616,0616.HK,ASSET CHAIN,Equity,Equity Securities (Main Board),HKD
0617,0617.HK,PALIBURG HOLD,Equity,Equity Securities (Main Board),HKD
0618,0618.HK,PKU RESOURCES,Equity,Equity Securities (Main Board),HKD
0619,0619.HK,SOUTH CHINA FIN,Equity,Equity Securities (Main Board),HKD
0620,0620.HK,DTXS SILK ROAD,Equity,Equity Securities (Main Board),HKD
0621,0621.HK,TAUNG GOLD,Equity,Equity Securities (Main Board),HKD
0622,0622.HK,OSHIDORI,Equity,Equity Securities (Main Board),HKD
0623,0623.HK,SINOMEDIA,Equity,Equity Securities (Main Board),HKD
0626,0626.HK,PUBLIC FIN HOLD,Equity,Equity Securities (Main Board),HKD
0627,0627.HK,VISION SYNERGY,Equity,Equity Securities (Main Board),HKD
0628,0628.HK,TONGTONG AI SOC,Equity,Equity Securities (Main Board),HKD
0629,0629.HK,YUE DA INTL,Equity,Equity Securities (Main Board),HKD
0630,0630.HK,AMCO UNITED,Equity,Equity Securities (Main Board),HKD
0631,0631.HK,SANY INT'L,Equity,Equity Securities (Main Board),HKD
0632,0632.HK,CHK OIL,Equity,Equity Securities (Main Board),HKD
0635,0635.HK,PLAYMATES,Equity,Equity Securities (Main Board),HKD
0636,0636.HK,KLN,Equity,Equity Securities (Main Board),HKD
0637,0637.HK,LEE KEE,Equity,Equity Securities (Main Board),HKD
0638,0638.HK,FIBOCOM,Equity,Equity Securities (Main Board),HKD
0639,0639.HK,SHOUGANG RES,Equity,Equity Securities (Main Board),HKD
0640,0640.HK,INFINITY DEV,Equity,Equity Securities (Main Board),HKD
0641,0641.HK,CHTC FONG'S INT,Equity,Equity Securities (Main Board),HKD
0643,0643.HK,CARRY WEALTH,Equity,Equity Securities (Main Board),HKD
0645,0645.HK,ARES ASIA,Equity,Equity Securities (Main Board),HKD
0646,0646.HK,CHINA ENV TEC,Equity,Equity Securities (Main Board),HKD
0648,0648.HK,SOFTMEDX,Equity,Equity Securities (Main Board),HKD
0650,0650.HK,PRODUCTIVE TECH,Equity,Equity Securities (Main Board),HKD
0653,0653.HK,BONJOUR HOLD,Equity,Equity Securities (Main Board),HKD
0655,0655.HK,HK CHINESE LTD,Equity,Equity Securities (Main Board),HKD
0656,0656.HK,FOSUN INTL,Equity,Equity Securities (Main Board),HKD
0657,0657.HK,G-VISION INT'L,Equity,Equity Securities (Main Board),HKD
0658,0658.HK,C TRANSMISSION,Equity,Equity Securities (Main Board),HKD
0659,0659.HK,CTF SERVICES,Equity,Equity Securities (Main Board),HKD
0660,0660.HK,WAI CHUN BIOTEC,Equity,Equity Securities (Main Board),HKD
0661,0661.HK,CDAYENONFER,Equity,Equity Securities (Main Board),HKD
0662,0662.HK,ASIA FINANCIAL,Equity,Equity Securities (Main Board),HKD
0664,0664.HK,TONGSHIFU,Equity,Equity Securities (Main Board),HKD
0666,0666.HK,REPT BATTERO,Equity,Equity Securities (Main Board),HKD
0667,0667.HK,CHINA EAST EDU,Equity,Equity Securities (Main Board),HKD
0668,0668.HK,ANKER,Equity,Equity Securities (Main Board),HKD
0669,0669.HK,TECHTRONIC IND,Equity,Equity Securities (Main Board),HKD
0670,0670.HK,CHINA EAST AIR,Equity,Equity Securities (Main Board),HKD
0672,0672.HK,ZHONGAN GROUP,Equity,Equity Securities (Main Board),HKD
0673,0673.HK,CHINA HEALTH,Equity,Equity Securities (Main Board),HKD
0674,0674.HK,CHINA TANGSHANG,Equity,Equity Securities (Main Board),HKD
0675,0675.HK,K & P INT'L,Equity,Equity Securities (Main Board),HKD
0676,0676.HK,PEGASUS INT'L,Equity,Equity Securities (Main Board),HKD
0677,0677.HK,GOLDEN RES DEV,Equity,Equity Securities (Main Board),HKD
0679,0679.HK,ASIA TELE-NET,Equity,Equity Securities (Main Board),HKD
0681,0681.HK,CHI PEOPLE HOLD,Equity,Equity Securities (Main Board),HKD
0682,0682.HK,CHAODA MODERN,Equity,Equity Securities (Main Board),HKD
0683,0683.HK,KERRY PPT,Equity,Equity Securities (Main Board),HKD
0684,0684.HK,ALLAN INT'L,Equity,Equity Securities (Main Board),HKD
0685,0685.HK,MEDIA CHINESE,Equity,Equity Securities (Main Board),HKD
0686,0686.HK,BJ ENERGY INTL,Equity,Equity Securities (Main Board),HKD
0687,0687.HK,TYSAN HOLDINGS,Equity,Equity Securities (Main Board),HKD
0688,0688.HK,CHINA OVERSEAS,Equity,Equity Securities (Main Board),HKD
0689,0689.HK,EPI (HOLDINGS),Equity,Equity Securities (Main Board),HKD
0690,0690.HK,UNI-BIO GROUP,Equity,Equity Securities (Main Board),HKD
0691,0691.HK,SHANSHUI CEMENT,Equity,Equity Securities (Main Board),HKD
0693,0693.HK,TAN CHONG INT'L,Equity,Equity Securities (Main Board),HKD
0694,0694.HK,BEIJING AIRPORT,Equity,Equity Securities (Main Board),HKD
0695,0695.HK,DONGWU CEMENT,Equity,Equity Securities (Main Board),HKD
0696,0696.HK,TRAVELSKY TECH,Equity,Equity Securities (Main Board),HKD
0697,0697.HK,SHOUCHENG,Equity,Equity Securities (Main Board),HKD
0698,0698.HK,TONGDA GROUP,Equity,Equity Securities (Main Board),HKD
0699,0699.HK,JOYSON ELEC,Equity,Equity Securities (Main Board),HKD
0700,0700.HK,TENCENT,Equity,Equity Securities (Main Board),HKD
0701,0701.HK,CNT GROUP,Equity,Equity Securities (Main Board),HKD
0702,0702.HK,SINO OIL & GAS,Equity,Equity Securities (Main Board),HKD
0703,0703.HK,FUTURE BRIGHT,Equity,Equity Securities (Main Board),HKD
0704,0704.HK,HUSCOKE HLDGS,Equity,Equity Securities (Main Board),HKD
0707,0707.HK,ATV HOLDINGS,Equity,Equity Securities (Main Board),HKD
0708,0708.HK,EVERG VEHICLE,Equity,Equity Securities (Main Board),HKD
0709,0709.HK,GIORDANO INT'L,Equity,Equity Securities (Main Board),HKD
0710,0710.HK,BOE VARITRONIX,Equity,Equity Securities (Main Board),HKD
0711,0711.HK,ASIA ALLIED INF,Equity,Equity Securities (Main Board),HKD
0712,0712.HK,COMTEC SOLAR,Equity,Equity Securities (Main Board),HKD
0713,0713.HK,WORLD HOUSEWARE,Equity,Equity Securities (Main Board),HKD
0716,0716.HK,SINGAMAS CONT,Equity,Equity Securities (Main Board),HKD
0717,0717.HK,EMPEROR CAPITAL,Equity,Equity Securities (Main Board),HKD
0718,0718.HK,TAI UNITED HOLD,Equity,Equity Securities (Main Board),HKD
0719,0719.HK,SHANDONG XINHUA,Equity,Equity Securities (Main Board),HKD
0720,0720.HK,AUTO ITALIA,Equity,Equity Securities (Main Board),HKD
0721,0721.HK,C FIN INT INV,Equity,Investment Companies,HKD
0722,0722.HK,UMP,Equity,Equity Securities (Main Board),HKD
0723,0723.HK,RELIANCE GLO HL,Equity,Equity Securities (Main Board),HKD
0725,0725.HK,PERENNIAL INT'L,Equity,Equity Securities (Main Board),HKD
0726,0726.HK,DIT GROUP,Equity,Equity Securities (Main Board),HKD
0727,0727.HK,SINOPROS CORP,Equity,Equity Securities (Main Board),HKD
0728,0728.HK,CHINA TELECOM,Equity,Equity Securities (Main Board),HKD
0730,0730.HK,CAPITAL IND FIN,Equity,Equity Securities (Main Board),HKD
0731,0731.HK,C&D NEWIN,Equity,Equity Securities (Main Board),HKD
0732,0732.HK,TRULY INT'L,Equity,Equity Securities (Main Board),HKD
0733,0733.HK,HOPEFLUENT,Equity,Equity Securities (Main Board),HKD
0736,0736.HK,CHINA PPT INV,Equity,Equity Securities (Main Board),HKD
0737,0737.HK,BAY AREA DEV,Equity,Equity Securities (Main Board),HKD
0738,0738.HK,LE SAUNDA,Equity,Equity Securities (Main Board),HKD
0743,0743.HK,ASIA CEMENT CH,Equity,Equity Securities (Main Board),HKD
0745,0745.HK,CN CULTURE GP,Equity,Equity Securities (Main Board),HKD
0746,0746.HK,L & M CHEMICAL,Equity,Equity Securities (Main Board),HKD
0747,0747.HK,SHENYANG PUBLIC,Equity,Equity Securities (Main Board),HKD
0750,0750.HK,SFSY ENERGY,Equity,Equity Securities (Main Board),HKD
0751,0751.HK,SKYWORTH GROUP,Equity,Equity Securities (Main Board),HKD
0752,0752.HK,PICO FAR EAST,Equity,Equity Securities (Main Board),HKD
0753,0753.HK,AIR CHINA,Equity,Equity Securities (Main Board),HKD
0754,0754.HK,HOPSON DEV HOLD,Equity,Equity Securities (Main Board),HKD
0755,0755.HK,DEVGREAT,Equity,Equity Securities (Main Board),HKD
0756,0756.HK,SUMMI,Equity,Equity Securities (Main Board),HKD
0757,0757.HK,SOLARGIGA,Equity,Equity Securities (Main Board),HKD
0759,0759.HK,CEC INT'L HOLD,Equity,Equity Securities (Main Board),HKD
0760,0760.HK,TALENT PPT GP,Equity,Equity Securities (Main Board),HKD
0762,0762.HK,CHINA UNICOM,Equity,Equity Securities (Main Board),HKD
0763,0763.HK,ZTE,Equity,Equity Securities (Main Board),HKD
0764,0764.HK,ETERNITY INV,Equity,Equity Securities (Main Board),HKD
0765,0765.HK,PERFECTECH INTL,Equity,Equity Securities (Main Board),HKD
0767,0767.HK,ZHONG JI LS,Equity,Equity Securities (Main Board),HKD
0768,0768.HK,UBA INVESTMENTS,Equity,Investment Companies,HKD
0769,0769.HK,CHINA RAREEARTH,Equity,Equity Securities (Main Board),HKD
0771,0771.HK,AUTOMATED SYS,Equity,Equity Securities (Main Board),HKD
0772,0772.HK,CHINA LIT,Equity,Equity Securities (Main Board),HKD
0775,0775.HK,CKLIFE SCIENCES,Equity,Equity Securities (Main Board),HKD
0776,0776.HK,IMPERIUM TEC GP,Equity,Equity Securities (Main Board),HKD
0777,0777.HK,NETDRAGON,Equity,Equity Securities (Main Board),HKD
0778,0778.HK,FORTUNE REIT,Real Estate Investment Trusts,,HKD
0780,0780.HK,TONGCHENGTRAVEL,Equity,Equity Securities (Main Board),HKD
0784,0784.HK,LING YUI,Equity,Equity Securities (Main Board),HKD
0788,0788.HK,CHINA TOWER,Equity,Equity Securities (Main Board),HKD
0789,0789.HK,ARTINI HLDG,Equity,Equity Securities (Main Board),HKD
0794,0794.HK,COME SURE GROUP,Equity,Equity Securities (Main Board),HKD
0797,0797.HK,7ROAD,Equity,Equity Securities (Main Board),HKD
0798,0798.HK,CEOVU,Equity,Equity Securities (Main Board),HKD
0799,0799.HK,IGG,Equity,Equity Securities (Main Board),HKD
0800,0800.HK,WERIDE-W,Equity,Equity Securities (Main Board),HKD
0804,0804.HK,PINESTONE,Equity,Equity Securities (Main Board),HKD
0805,0805.HK,NEW GONOW RV,Equity,Equity Securities (Main Board),HKD
0806,0806.HK,VALUE PARTNERS,Equity,Equity Securities (Main Board),HKD
0807,0807.HK,SIICENVIRONMENT,Equity,Equity Securities (Main Board),HKD
0808,0808.HK,PROSPERITY REIT,Real Estate Investment Trusts,,HKD
0809,0809.HK,GLOBAL BIO-NEW,Equity,Equity Securities (Main Board),HKD
0810,0810.HK,CH CASTSON 81,Equity,Investment Companies,HKD
0811,0811.HK,XINHUA WINSHARE,Equity,Equity Securities (Main Board),HKD
0813,0813.HK,SHIMAO GROUP,Equity,Equity Securities (Main Board),HKD
0814,0814.HK,JINGKELONG,Equity,Equity Securities (Main Board),HKD
0815,0815.HK,CHI SILVER GP,Equity,Equity Securities (Main Board),HKD
0816,0816.HK,JINMAO SERVICES,Equity,Equity Securities (Main Board),HKD
0817,0817.HK,CHINA JINMAO,Equity,Equity Securities (Main Board),HKD
0818,0818.HK,HI SUN TECH,Equity,Equity Securities (Main Board),HKD
0819,0819.HK,TIANNENG POWER,Equity,Equity Securities (Main Board),HKD
0821,0821.HK,VC HOLDINGS,Equity,Equity Securities (Main Board),HKD
0822,0822.HK,KA SHUI INT'L,Equity,Equity Securities (Main Board),HKD
0823,0823.HK,LINK REIT,Real Estate Investment Trusts,,HKD
0825,0825.HK,NWDS CHINA,Equity,Equity Securities (Main Board),HKD
0826,0826.HK,TIANGONG INT'L,Equity,Equity Securities (Main Board),HKD
0827,0827.HK,KO YO GROUP,Equity,Equity Securities (Main Board),HKD
0828,0828.HK,DYNASTY WINES,Equity,Equity Securities (Main Board),HKD
0829,0829.HK,SHENGUAN HLDGS,Equity,Equity Securities (Main Board),HKD
0830,0830.HK,CSC DEVELOPMENT,Equity,Equity Securities (Main Board),HKD
0831,0831.HK,CR ASIA,Equity,Equity Securities (Main Board),HKD
0832,0832.HK,CENTRAL CHINA,Equity,Equity Securities (Main Board),HKD
0833,0833.HK,ALLTRONICS,Equity,Equity Securities (Main Board),HKD
0834,0834.HK,SHENGRONG HLDG,Equity,Equity Securities (Main Board),HKD
0836,0836.HK,CHINA RES POWER,Equity,Equity Securities (Main Board),HKD
0837,0837.HK,CARPENTER TAN,Equity,Equity Securities (Main Board),HKD
0838,0838.HK,EVA HOLDINGS,Equity,Equity Securities (Main Board),HKD
0839,0839.HK,CHINA EDU GROUP,Equity,Equity Securities (Main Board),HKD
0840,0840.HK,TIANYE WATER,Equity,Equity Securities (Main Board),HKD
0841,0841.HK,CASSAVA RES,Equity,Equity Securities (Main Board),HKD
0842,0842.HK,LEOCH INT'L,Equity,Equity Securities (Main Board),HKD
0844,0844.HK,GREATIME INTL,Equity,Equity Securities (Main Board),HKD
0845,0845.HK,GLORIOUS PPT H,Equity,Equity Securities (Main Board),HKD
0846,0846.HK,MINGFA GROUP,Equity,Equity Securities (Main Board),HKD
0848,0848.HK,MAOYE INT'L,Equity,Equity Securities (Main Board),HKD
0851,0851.HK,SHENG YUAN HLDG,Equity,Equity Securities (Main Board),HKD
0852,0852.HK,STRONG PETRO,Equity,Equity Securities (Main Board),HKD
0853,0853.HK,MICROPORT,Equity,Equity Securities (Main Board),HKD
0854,0854.HK,WILLAS-ARRAY,Equity,Equity Securities (Main Board),HKD
0855,0855.HK,CHINA WATER,Equity,Equity Securities (Main Board),HKD
0856,0856.HK,VSTECS,Equity,Equity Securities (Main Board),HKD
0857,0857.HK,PETROCHINA,Equity,Equity Securities (Main Board),HKD
